id,名称,缩写,层级
522632,榕江县,RJX,3
522633,从江县,CJX,3
522634,雷山县,LSX,3
522635,麻江县,MJX,3
522636,丹寨县,DZX,3
522700,黔南布依族苗族自治州,QNBYZMZZZZ,2
522701,都匀市,DYS,3
522702,福泉市,FQS,3
522722,荔波县,LBX,3
522723,贵定县,GDX,3
522725,瓮安县,WAX,3
522726,独山县,DSX,3
522727,平塘县,PTX,3
522728,罗甸县,LDX,3
522729,长顺县,CSX,3
522730,龙里县,LLX,3
522731,惠水县,HSX,3
522732,三都水族自治县,SDSZZZX,3
530000,云南省,YNS,1
530100,昆明市,KMS,2
530101,市辖区,SXQ,3
530102,五华区,WHQ,3
530103,盘龙区,PLQ,3
530111,官渡区,GDQ,3
530112,西山区,XSQ,3
530113,东川区,DCQ,3
530114,呈贡区,CGQ,3
530122,晋宁县,JNX,3
530124,富民县,FMX,3
530125,宜良县,YLX,3
530126,石林彝族自治县,SLYZZZX,3
530127,嵩明县,SMX,3
530128,禄劝彝族苗族自治县,LQYZMZZZX,3
530129,寻甸回族彝族自治县,XDHZYZZZX,3
530181,安宁市,ANS,3
530300,曲靖市,QJS,2
530301,市辖区,SXQ,3
530302,麒麟区,QLQ,3
530321,马龙县,MLX,3
530322,陆良县,LLX,3
530323,师宗县,SZX,3
530324,罗平县,LPX,3
530325,富源县,FYX,3
530326,会泽县,HZX,3
530328,沾益县,ZYX,3
530381,宣威市,XWS,3
530400,玉溪市,YXS,2
530401,市辖区,SXQ,3
530402,红塔区,HTQ,3
530421,江川县,JCX,3
530422,澄江县,CJX,3
530423,通海县,THX,3
530424,华宁县,HNX,3
530425,易门县,YMX,3
530426,峨山彝族自治县,ESYZZZX,3
530427,新平彝族傣族自治县,XPYZDZZZX,3
530428,元江哈尼族彝族傣族自治县,YJHNZYZDZZZX,3
530500,保山市,BSS,2
530501,市辖区,SXQ,3
530502,隆阳区,LYQ,3
530521,施甸县,SDX,3
530523,龙陵县,LLX,3
530524,昌宁县,CNX,3
530581,腾冲市,TCS,3
530600,昭通市,ZTS,2
530601,市辖区,SXQ,3
530602,昭阳区,ZYQ,3
530621,鲁甸县,LDX,3
530622,巧家县,QJX,3
530623,盐津县,YJX,3
530624,大关县,DGX,3
530625,永善县,YSX,3
530626,绥江县,SJX,3
530627,镇雄县,ZXX,3
530628,彝良县,YLX,3
530629,威信县,WXX,3
530630,水富县,SFX,3
530700,丽江市,LJS,2
530701,市辖区,SXQ,3
530702,古城区,GCQ,3
530721,玉龙纳西族自治县,YLNXZZZX,3
530722,永胜县,YSX,3
530723,华坪县,HPX,3
530724,宁蒗彝族自治县,NLYZZZX,3
530800,普洱市,PES,2
530801,市辖区,SXQ,3
530802,思茅区,SMQ,3
530821,宁洱哈尼族彝族自治县,NEHNZYZZZX,3
530822,墨江哈尼族自治县,MJHNZZZX,3
530823,景东彝族自治县,JDYZZZX,3
530824,景谷傣族彝族自治县,JGDZYZZZX,3
530825,镇沅彝族哈尼族拉祜族自治县,ZYYZHNZLHZZZX,3
530826,江城哈尼族彝族自治县,JCHNZYZZZX,3
530827,孟连傣族拉祜族佤族自治县,MLDZLHZWZZZX,3
530828,澜沧拉祜族自治县,LCLHZZZX,3
530829,西盟佤族自治县,XMWZZZX,3
530900,临沧市,LCS,2
530901,市辖区,SXQ,3
530902,临翔区,LXQ,3
530921,凤庆县,FQX,3
530922,云县,YX,3
530923,永德县,YDX,3
530924,镇康县,ZKX,3
530925,双江拉祜族佤族布朗族傣族自治县,SJLHZWZBLZDZZZX,3
530926,耿马傣族佤族自治县,GMDZWZZZX,3
530927,沧源佤族自治县,CYWZZZX,3
532300,楚雄彝族自治州,CXYZZZZ,2
532301,楚雄市,CXS,3
532322,双柏县,SBX,3
532323,牟定县,MDX,3
532324,南华县,NHX,3
532325,姚安县,YAX,3
532326,大姚县,DYX,3
532327,永仁县,YRX,3
532328,元谋县,YMX,3
532329,武定县,WDX,3
532331,禄丰县,LFX,3
532500,红河哈尼族彝族自治州,HHHNZYZZZZ,2
532501,个旧市,GJS,3
532502,开远市,KYS,3
532503,蒙自市,MZS,3
532504,弥勒市,MLS,3
532523,屏边苗族自治县,PBMZZZX,3
532524,建水县,JSX,3
532525,石屏县,SPX,3
532527,泸西县,LXX,3
532528,元阳县,YYX,3
532529,红河县,HHX,3
532530,金平苗族瑶族傣族自治县,JPMZYZDZZZX,3
532531,绿春县,LCX,3
532532,河口瑶族自治县,HKYZZZX,3
532600,文山壮族苗族自治州,WSZZMZZZZ,2
532601,文山市,WSS,3
532622,砚山县,YSX,3
532623,西畴县,XCX,3
532624,麻栗坡县,MLPX,3
532625,马关县,MGX,3
532626,丘北县,QBX,3
532627,广南县,GNX,3
532628,富宁县,FNX,3
532800,西双版纳傣族自治州,XSBNDZZZZ,2
532801,景洪市,JHS,3
532822,勐海县,MHX,3
532823,勐腊县,MLX,3
532900,大理白族自治州,DLBZZZZ,2
532901,大理市,DLS,3
532922,漾濞彝族自治县,YPYZZZX,3
532923,祥云县,XYX,3
532924,宾川县,BCX,3
532925,弥渡县,MDX,3
532926,南涧彝族自治县,NJYZZZX,3
532927,巍山彝族回族自治县,WSYZHZZZX,3
532928,永平县,YPX,3
532929,云龙县,YLX,3
532930,洱源县,EYX,3
532931,剑川县,JCX,3
532932,鹤庆县,HQX,3
533100,德宏傣族景颇族自治州,DHDZJPZZZZ,2
533102,瑞丽市,RLS,3
533103,芒市,MS,3
533122,梁河县,LHX,3
533123,盈江县,YJX,3
533124,陇川县,LCX,3
533300,怒江傈僳族自治州,NJLSZZZZ,2
533321,泸水县,LSX,3
533323,福贡县,FGX,3
533324,贡山独龙族怒族自治县,GSDLZNZZZX,3
533325,兰坪白族普米族自治县,LPBZPMZZZX,3
533400,迪庆藏族自治州,DQCZZZZ,2
533401,香格里拉市,XGLLS,3
533422,德钦县,DQX,3
533423,维西傈僳族自治县,WXLSZZZX,3
540000,西藏自治区,XCZZQ,1
540100,拉萨市,LSS,2
540101,市辖区,SXQ,3
540102,城关区,CGQ,3
540121,林周县,LZX,3
540122,当雄县,DXX,3
540123,尼木县,NMX,3
540124,曲水县,QSX,3
540125,堆龙德庆县,DLDQX,3
540126,达孜县,DZX,3
540127,墨竹工卡县,MZGQX,3
540200,日喀则市,RKZS,2
540202,桑珠孜区,SZZQ,3
540221,南木林县,NMLX,3
540222,江孜县,JZX,3
540223,定日县,DRX,3
540224,萨迦县,SJX,3
540225,拉孜县,LZX,3
540226,昂仁县,ARX,3
540227,谢通门县,XTMX,3
540228,白朗县,BLX,3
540229,仁布县,RBX,3
540230,康马县,KMX,3
540231,定结县,DJX,3
540232,仲巴县,ZBX,3
540233,亚东县,YDX,3
540234,吉隆县,JLX,3
540235,聂拉木县,NLMX,3
540236,萨嘎县,SGX,3
540237,岗巴县,GBX,3
540300,昌都市,CDS,2
540302,卡若区,QRQ,3
540321,江达县,JDX,3
540322,贡觉县,GJX,3
540323,类乌齐县,LWQX,3
540324,丁青县,DQX,3
540325,察雅县,CYX,3
540326,八宿县,BSX,3
540327,左贡县,ZGX,3
540328,芒康县,MKX,3
540329,洛隆县,LLX,3
540330,边坝县,BBX,3
540400,林芝市,LZS,2
540402,巴宜区,BYQ,3
540421,工布江达县,GBJDX,3
540422,米林县,MLX,3
540423,墨脱县,MTX,3
540424,波密县,BMX,3
540425,察隅县,CYX,3
540426,朗县,LX,3
542200,山南地区,SNDQ,2
542221,乃东县,NDX,3
542222,扎囊县,ZNX,3
542223,贡嘎县,GGX,3
542224,桑日县,SRX,3
542225,琼结县,QJX,3
542226,曲松县,QSX,3
542227,措美县,CMX,3
542228,洛扎县,LZX,3
542229,加查县,JCX,3
542231,隆子县,LZX,3
542232,错那县,CNX,3
542233,浪卡子县,LQZX,3
542400,那曲地区,NQDQ,2
542421,那曲县,NQX,3
542422,嘉黎县,JLX,3
542423,比如县,BRX,3
542424,聂荣县,NRX,3
542425,安多县,ADX,3
542426,申扎县,SZX,3
542427,索县,SX,3
542428,班戈县,BGX,3
542429,巴青县,BQX,3
542430,尼玛县,NMX,3
542431,双湖县,SHX,3
542500,阿里地区,ALDQ,2
542521,普兰县,PLX,3
542522,札达县,ZDX,3
542523,噶尔县,GEX,3
542524,日土县,RTX,3
542525,革吉县,GJX,3
542526,改则县,GZX,3
542527,措勤县,CQX,3
610000,陕西省,SXS,1
610100,西安市,XAS,2
610101,市辖区,SXQ,3
610102,新城区,XCQ,3
610103,碑林区,BLQ,3
610104,莲湖区,LHQ,3
610111,灞桥区,BQQ,3
610112,未央区,WYQ,3
610113,雁塔区,YTQ,3
610114,阎良区,YLQ,3
610115,临潼区,LTQ,3
610116,长安区,CAQ,3
610117,高陵区,GLQ,3
610122,蓝田县,LTX,3
610124,周至县,ZZX,3
610125,户县,HX,3
610200,铜川市,TCS,2
610201,市辖区,SXQ,3
610202,王益区,WYQ,3
610203,印台区,YTQ,3
610204,耀州区,YZQ,3
610222,宜君县,YJX,3
610300,宝鸡市,BJS,2
610301,市辖区,SXQ,3
610302,渭滨区,WBQ,3
610303,金台区,JTQ,3
610304,陈仓区,CCQ,3
610322,凤翔县,FXX,3
610323,岐山县,QSX,3
610324,扶风县,FFX,3
610326,眉县,MX,3
610327,陇县,LX,3
610328,千阳县,QYX,3
610329,麟游县,LYX,3
610330,凤县,FX,3
610331,太白县,TBX,3
610400,咸阳市,XYS,2
610401,市辖区,SXQ,3
610402,秦都区,QDQ,3
610403,杨陵区,YLQ,3
610404,渭城区,WCQ,3
610422,三原县,SYX,3
610423,泾阳县,JYX,3
610424,乾县,GX,3
610425,礼泉县,LQX,3
610426,永寿县,YSX,3
610427,彬县,BX,3
610428,长武县,CWX,3
610429,旬邑县,XYX,3
610430,淳化县,CHX,3
610431,武功县,WGX,3
610481,兴平市,XPS,3
610500,渭南市,WNS,2
610501,市辖区,SXQ,3
610502,临渭区,LWQ,3
610521,华县,HX,3
610522,潼关县,TGX,3
610523,大荔县,DLX,3
610524,合阳县,HYX,3
610525,澄城县,CCX,3
610526,蒲城县,PCX,3
610527,白水县,BSX,3
610528,富平县,FPX,3
610581,韩城市,HCS,3
610582,华阴市,HYS,3
610600,延安市,YAS,2
610601,市辖区,SXQ,3
610602,宝塔区,BTQ,3
610621,延长县,YCX,3
610622,延川县,YCX,3
610623,子长县,ZCX,3
610624,安塞县,ASX,3
610625,志丹县,ZDX,3
610626,吴起县,WQX,3
610627,甘泉县,GQX,3
610628,富县,FX,3
610629,洛川县,LCX,3
610630,宜川县,YCX,3
610631,黄龙县,HLX,3
610632,黄陵县,HLX,3
610700,汉中市,HZS,2
610701,市辖区,SXQ,3
610702,汉台区,HTQ,3
610721,南郑县,NZX,3
610722,城固县,CGX,3
610723,洋县,YX,3
610724,西乡县,XXX,3
610725,勉县,MX,3
610726,宁强县,NQX,3
610727,略阳县,LYX,3
610728,镇巴县,ZBX,3
610729,留坝县,LBX,3
610730,佛坪县,FPX,3
610800,榆林市,YLS,2
610801,市辖区,SXQ,3
610802,榆阳区,YYQ,3
610821,神木县,SMX,3
610822,府谷县,FGX,3
610823,横山县,HSX,3
610824,靖边县,JBX,3
610825,定边县,DBX,3
610826,绥德县,SDX,3
610827,米脂县,MZX,3
610828,佳县,JX,3
610829,吴堡县,WBX,3
610830,清涧县,QJX,3
610831,子洲县,ZZX,3
610900,安康市,AKS,2
610901,市辖区,SXQ,3
610902,汉滨区,HBQ,3
610921,汉阴县,HYX,3
610922,石泉县,SQX,3
610923,宁陕县,NSX,3
610924,紫阳县,ZYX,3
610925,岚皋县,LGX,3
610926,平利县,PLX,3
610927,镇坪县,ZPX,3
610928,旬阳县,XYX,3
610929,白河县,BHX,3
611000,商洛市,SLS,2
611001,市辖区,SXQ,3
611002,商州区,SZQ,3
611021,洛南县,LNX,3
611022,丹凤县,DFX,3
611023,商南县,SNX,3
611024,山阳县,SYX,3
611025,镇安县,ZAX,3
611026,柞水县,ZSX,3
620000,甘肃省,GSS,1
620100,兰州市,LZS,2
620101,市辖区,SXQ,3
620102,城关区,CGQ,3
620103,七里河区,QLHQ,3
620104,西固区,XGQ,3
620105,安宁区,ANQ,3
620111,红古区,HGQ,3
620121,永登县,YDX,3
620122,皋兰县,GLX,3
620123,榆中县,YZX,3
620200,嘉峪关市,JYGS,2
620201,市辖区,SXQ,3
620300,金昌市,JCS,2
620301,市辖区,SXQ,3
620302,金川区,JCQ,3
620321,永昌县,YCX,3
620400,白银市,BYS,2
620401,市辖区,SXQ,3
620402,白银区,BYQ,3
620403,平川区,PCQ,3
620421,靖远县,JYX,3
620422,会宁县,HNX,3
620423,景泰县,JTX,3
620500,天水市,TSS,2
620501,市辖区,SXQ,3
620502,秦州区,QZQ,3
620503,麦积区,MJQ,3
620521,清水县,QSX,3
620522,秦安县,QAX,3
620523,甘谷县,GGX,3
620524,武山县,WSX,3
620525,张家川回族自治县,ZJCHZZZX,3
620600,武威市,WWS,2
620601,市辖区,SXQ,3
620602,凉州区,LZQ,3
620621,民勤县,MQX,3
620622,古浪县,GLX,3
620623,天祝藏族自治县,TZCZZZX,3
620700,张掖市,ZYS,2
620701,市辖区,SXQ,3
620702,甘州区,GZQ,3
620721,肃南裕固族自治县,SNYGZZZX,3
620722,民乐县,MLX,3
620723,临泽县,LZX,3
620724,高台县,GTX,3
620725,山丹县,SDX,3
620800,平凉市,PLS,2
620801,市辖区,SXQ,3
620802,崆峒区,KTQ,3
620821,泾川县,JCX,3
620822,灵台县,LTX,3
620823,崇信县,CXX,3
620824,华亭县,HTX,3
620825,庄浪县,ZLX,3
620826,静宁县,JNX,3
620900,酒泉市,JQS,2
620901,市辖区,SXQ,3
620902,肃州区,SZQ,3
620921,金塔县,JTX,3
620922,瓜州县,GZX,3
620923,肃北蒙古族自治县,SBMGZZZX,3
620924,阿克塞哈萨克族自治县,AKSHSKZZZX,3
620981,玉门市,YMS,3
620982,敦煌市,DHS,3
621000,庆阳市,QYS,2
621001,市辖区,SXQ,3
621002,西峰区,XFQ,3
621021,庆城县,QCX,3
621022,环县,HX,3
621023,华池县,HCX,3
621024,合水县,HSX,3
621025,正宁县,ZNX,3
621026,宁县,NX,3
621027,镇原县,ZYX,3
621100,定西市,DXS,2
621101,市辖区,SXQ,3
621102,安定区,ADQ,3
621121,通渭县,TWX,3
621122,陇西县,LXX,3
621123,渭源县,WYX,3
621124,临洮县,LTX,3
621125,漳县,ZX,3
621126,岷县,MX,3
621200,陇南市,LNS,2
621201,市辖区,SXQ,3
621202,武都区,WDQ,3
621221,成县,CX,3
621222,文县,WX,3
621223,宕昌县,DCX,3
621224,康县,KX,3
621225,西和县,XHX,3
621226,礼县,LX,3
621227,徽县,HX,3
621228,两当县,LDX,3
622900,临夏回族自治州,LXHZZZZ,2
622901,临夏市,LXS,3
622921,临夏县,LXX,3
622922,康乐县,KLX,3
622923,永靖县,YJX,3
622924,广河县,GHX,3
622925,和政县,HZX,3
622926,东乡族自治县,DXZZZX,3
622927,积石山保安族东乡族撒拉族自治县,JSSBAZDXZSLZZZX,3
623000,甘南藏族自治州,GNCZZZZ,2
623001,合作市,HZS,3
623021,临潭县,LTX,3
623022,卓尼县,ZNX,3
623023,舟曲县,ZQX,3
623024,迭部县,DBX,3
623025,玛曲县,MQX,3
623026,碌曲县,LQX,3
623027,夏河县,XHX,3
630000,青海省,QHS,1
630100,西宁市,XNS,2
630101,市辖区,SXQ,3
630102,城东区,CDQ,3
630103,城中区,CZQ,3
630104,城西区,CXQ,3
630105,城北区,CBQ,3
630121,大通回族土族自治县,DTHZTZZZX,3
630122,湟中县,HZX,3
630123,湟源县,HYX,3
630200,海东市,HDS,2
630202,乐都区,LDQ,3
630203,平安区,PAQ,3
630222,民和回族土族自治县,MHHZTZZZX,3
630223,互助土族自治县,HZTZZZX,3
630224,化隆回族自治县,HLHZZZX,3
630225,循化撒拉族自治县,XHSLZZZX,3
632200,海北藏族自治州,HBCZZZZ,2
632221,门源回族自治县,MYHZZZX,3
632222,祁连县,QLX,3
632223,海晏县,HYX,3
632224,刚察县,GCX,3
632300,黄南藏族自治州,HNCZZZZ,2
632321,同仁县,TRX,3
632322,尖扎县,JZX,3
632323,泽库县,ZKX,3
632324,河南蒙古族自治县,HNMGZZZX,3
632500,海南藏族自治州,HNCZZZZ,2
632521,共和县,GHX,3
632522,同德县,TDX,3
632523,贵德县,GDX,3
632524,兴海县,XHX,3
632525,贵南县,GNX,3
632600,果洛藏族自治州,GLCZZZZ,2
632621,玛沁县,MQX,3
632622,班玛县,BMX,3
632623,甘德县,GDX,3
632624,达日县,DRX,3
632625,久治县,JZX,3
632626,玛多县,MDX,3
632700,玉树藏族自治州,YSCZZZZ,2
632701,玉树市,YSS,3
632722,杂多县,ZDX,3
632723,称多县,CDX,3
632724,治多县,ZDX,3
632725,囊谦县,NQX,3
632726,曲麻莱县,QMLX,3
632800,海西蒙古族藏族自治州,HXMGZCZZZZ,2
632801,格尔木市,GEMS,3
632802,德令哈市,DLHS,3
632821,乌兰县,WLX,3
632822,都兰县,DLX,3
632823,天峻县,TJX,3
640000,宁夏回族自治区,NXHZZZQ,1
640100,银川市,YCS,2
640101,市辖区,SXQ,3
640104,兴庆区,XQQ,3
640105,西夏区,XXQ,3
640106,金凤区,JFQ,3
640121,永宁县,YNX,3
640122,贺兰县,HLX,3
640181,灵武市,LWS,3
640200,石嘴山市,SZSS,2
640201,市辖区,SXQ,3
640202,大武口区,DWKQ,3
640205,惠农区,HNQ,3
640221,平罗县,PLX,3
640300,吴忠市,WZS,2
640301,市辖区,SXQ,3
640302,利通区,LTQ,3
640303,红寺堡区,HSBQ,3
640323,盐池县,YCX,3
640324,同心县,TXX,3
640381,青铜峡市,QTXS,3
640400,固原市,GYS,2
640401,市辖区,SXQ,3
640402,原州区,YZQ,3
640422,西吉县,XJX,3
640423,隆德县,LDX,3
640424,泾源县,JYX,3
640425,彭阳县,PYX,3
640500,中卫市,ZWS,2
640501,市辖区,SXQ,3
640502,沙坡头区,SPTQ,3
640521,中宁县,ZNX,3
640522,海原县,HYX,3
650000,新疆维吾尔自治区,XJWWEZZQ,1
650100,乌鲁木齐市,WLMQS,2
650101,市辖区,SXQ,3
650102,天山区,TSQ,3
650103,沙依巴克区,SYBKQ,3
650104,新市区,XSQ,3
650105,水磨沟区,SMGQ,3
650106,头屯河区,TTHQ,3
650107,达坂城区,DBCQ,3
650109,米东区,MDQ,3
650121,乌鲁木齐县,WLMQX,3
650200,克拉玛依市,KLMYS,2
650201,市辖区,SXQ,3
650202,独山子区,DSZQ,3
650203,克拉玛依区,KLMYQ,3
650204,白碱滩区,BJTQ,3
650205,乌尔禾区,WEHQ,3
650400,吐鲁番市,TLFS,2
650402,高昌区,GCQ,3
650421,鄯善县,SSX,3
650422,托克逊县,TKXX,3
652200,哈密地区,HMDQ,2
652201,哈密市,HMS,3
652222,巴里坤哈萨克自治县,BLKHSKZZX,3
652223,伊吾县,YWX,3
652300,昌吉回族自治州,CJHZZZZ,2
652301,昌吉市,CJS,3
652302,阜康市,FKS,3
652323,呼图壁县,HTBX,3
652324,玛纳斯县,MNSX,3
652325,奇台县,QTX,3
652327,吉木萨尔县,JMSEX,3
652328,木垒哈萨克自治县,MLHSKZZX,3
652700,博尔塔拉蒙古自治州,BETLMGZZZ,2
652701,博乐市,BLS,3
652702,阿拉山口市,ALSKS,3
652722,精河县,JHX,3
652723,温泉县,WQX,3
652800,巴音郭楞蒙古自治州,BYGLMGZZZ,2
652801,库尔勒市,KELS,3
652822,轮台县,LTX,3
652823,尉犁县,WLX,3
652824,若羌县,RQX,3
652825,且末县,QMX,3
652826,焉耆回族自治县,YQHZZZX,3
652827,和静县,HJX,3
652828,和硕县,HSX,3
652829,博湖县,BHX,3
652900,阿克苏地区,AKSDQ,2
652901,阿克苏市,AKSS,3
652922,温宿县,WSX,3
652923,库车县,KCX,3
652924,沙雅县,SYX,3
652925,新和县,XHX,3
652926,拜城县,BCX,3
652927,乌什县,WSX,3
652928,阿瓦提县,AWTX,3
652929,柯坪县,KPX,3
653000,克孜勒苏柯尔克孜自治州,KZLSKEKZZZZ,2
653001,阿图什市,ATSS,3
653022,阿克陶县,AKTX,3
653023,阿合奇县,AHQX,3
653024,乌恰县,WQX,3
653100,喀什地区,KSDQ,2
653101,喀什市,KSS,3
653121,疏附县,SFX,3
653122,疏勒县,SLX,3
653123,英吉沙县,YJSX,3
653124,泽普县,ZPX,3
653125,莎车县,SCX,3
653126,叶城县,YCX,3
653127,麦盖提县,MGTX,3
653128,岳普湖县,YPHX,3
653129,伽师县,QSX,3
653130,巴楚县,BCX,3
653131,塔什库尔干塔吉克自治县,TSKEGTJKZZX,3
653200,和田地区,HTDQ,2
653201,和田市,HTS,3
653221,和田县,HTX,3
653222,墨玉县,MYX,3
653223,皮山县,PSX,3
653224,洛浦县,LPX,3
653225,策勒县,CLX,3
653226,于田县,YTX,3
653227,民丰县,MFX,3
654000,伊犁哈萨克自治州,YLHSKZZZ,2
654002,伊宁市,YNS,3
654003,奎屯市,KTS,3
654004,霍尔果斯市,HEGSS,3
654021,伊宁县,YNX,3
654022,察布查尔锡伯自治县,CBCEXBZZX,3
654023,霍城县,HCX,3
654024,巩留县,GLX,3
654025,新源县,XYX,3
654026,昭苏县,ZSX,3
654027,特克斯县,TKSX,3
654028,尼勒克县,NLKX,3
654200,塔城地区,TCDQ,2
654201,塔城市,TCS,3
654202,乌苏市,WSS,3
654221,额敏县,EMX,3
654223,沙湾县,SWX,3
654224,托里县,TLX,3
654225,裕民县,YMX,3
654226,和布克赛尔蒙古自治县,HBKSEMGZZX,3
654300,阿勒泰地区,ALTDQ,2
654301,阿勒泰市,ALTS,3
654321,布尔津县,BEJX,3
654322,富蕴县,FYX,3
654323,福海县,FHX,3
654324,哈巴河县,HBHX,3
654325,青河县,QHX,3
654326,吉木乃县,JMNX,3
659000,自治区直辖县级行政区划,ZZQZXXJXZQH,2
659001,石河子市,SHZS,3
659002,阿拉尔市,ALES,3
659003,图木舒克市,TMSKS,3
659004,五家渠市,WJQS,3
710000,台湾省,TWS,1
810000,香港特别行政区,XGTBXZQ,1
820000,澳门特别行政区,AMTBXZQ,1
